mode,subset,unit,N,arm,lambda,skill,rmse,rmse_early,false_alarm,detect_corr
highTRA,DS02,15,1,H0,316.227766016838,0.900248035033113,0.0247417753997299,0.00278590213063628,0.00548335666965178,0.994071356496786
highTRA,DS02,15,1,H0,1000,0.7284129482823,0.040824855922065,0.00334709662491279,0.00675470839812344,0.995192978123049
highTRA,DS02,15,1,TRA4,0.1,0.308190412673423,0.0651573508562589,0.0058767810009745,0.000647528182735413,0.98414973711097
highTRA,DS02,15,1,TRA4,0.316227766016838,0.429881137226198,0.0591497393958446,0.0058733914990629,0.000622963824128981,0.985546208742052
highTRA,DS02,15,1,TRA4,1,0.708923407710566,0.0422643088554682,0.00381138088283988,0.000574197225082521,0.987007319572449
highTRA,DS02,15,1,TRA4,3.16227766016838,0.8790670485187,0.0272422175404641,0.00359973431294677,0.000564697510119984,0.988982100248295
highTRA,DS02,15,1,TRA4,10,0.956139785504471,0.0164061057304253,0.00328019700174229,0.000591840656735946,0.990178551295172
highTRA,DS02,15,1,TRA4,31.6227766016838,0.981634745225211,0.0106161882067962,0.00285545891448064,0.00119139182813787,0.992159607019477
highTRA,DS02,15,1,TRA4,100,0.973685123118374,0.0127078125981785,0.00280032150254942,0.00259281372060788,0.993722060586423
highTRA,DS02,15,1,TRA4,316.227766016838,0.898291342126718,0.0249832591090718,0.00276402339606582,0.00494836686880631,0.994647797348169
highTRA,DS02,15,1,TRA4,1000,0.728337467645215,0.0408305286373863,0.00328899297386964,0.00639078719217998,0.995379414914226
highTRA,DS02,15,1,MoE_K4,0.1,-0.339488341466387,0.0906649861287339,0.00568538166501071,0.00075395642812705,0.911754580788657
highTRA,DS02,15,1,MoE_K4,0.316227766016838,0.201091576526086,0.0700194396021133,0.00567841997293532,0.0006698772602619,0.979243749907723
highTRA,DS02,15,1,MoE_K4,1,0.579656079497535,0.0507893337368407,0.00566934171732992,0.000584086368447866,0.987074568654894
highTRA,DS02,15,1,MoE_K4,3.16227766016838,0.848492072528071,0.0304921332624876,0.00352208699551552,0.000540191368903044,0.988322667355467
highTRA,DS02,15,1,MoE_K4,10,0.949583032391022,0.0175897023687363,0.00324736062619682,0.00055611302439221,0.989196123131747
highTRA,DS02,15,1,MoE_K4,31.6227766016838,0.978614691928102,0.0114558649691576,0.00277610639065015,0.00107611787843106,0.991451999947967
highTRA,DS02,15,1,MoE_K4,100,0.969703737447225,0.0136352987675339,0.00271374141206227,0.00235150126354824,0.993317578126158
highTRA,DS02,15,1,MoE_K4,316.227766016838,0.894931997249126,0.0253924946044855,0.00272812418371565,0.00461425657413286,0.994332371824079
highTRA,DS02,15,1,MoE_K4,1000,0.726173010831448,0.0409928634657145,0.00331138019530144,0.00617214157811847,0.995075590520664
highTRA,DS02,15,1,FreeMLP,0.1,-0.23060736783381,0.0869020228754683,0.00567181363272454,0.000639288947274273,0.938022638449906
highTRA,DS02,15,1,FreeMLP,0.316227766016838,0.361631423917247,0.0625901339128394,0.00566458137667201,0.000569818654289182,0.982969029441358
highTRA,DS02,15,1,FreeMLP,1,0.647107193294057,0.0465362660191566,0.00566085676441773,0.000555564083525914,0.985734298937308
highTRA,DS02,15,1,FreeMLP,3.16227766016838,0.864833264402714,0.0288008326127287,0.00349700103711293,0.000540987885299287,0.987890343918117
highTRA,DS02,15,1,FreeMLP,10,0.95281187445479,0.0170171369333854,0.00322553421515693,0.000558859350161625,0.989244401778349
highTRA,DS02,15,1,FreeMLP,31.6227766016838,0.980428549190481,0.0109592703562977,0.00276310315344824,0.00107421757407727,0.991926930784943
highTRA,DS02,15,1,FreeMLP,100,0.970682819693597,0.0134131638397492,0.00271375865450035,0.00234368559185476,0.993684571058334
highTRA,DS02,15,1,FreeMLP,316.227766016838,0.895488788429369,0.0253251234857515,0.00272798519370169,0.00456373839678735,0.994404023934888
highTRA,DS02,15,1,FreeMLP,1000,0.727021656704596,0.0409292915357248,0.0033134169424945,0.00615314116907738,0.995065013231134
highTRA,DS02,15,1,MoE_dir,0.1,-0.342006520079656,0.0907501691867943,0.00569107809199792,0.00056693798898731,0.912636334640794
highTRA,DS02,15,1,MoE_dir,0.316227766016838,0.22187569793379,0.0691026369092134,0.00568566716068709,0.000491536778072651,0.981506540623372
highTRA,DS02,15,1,MoE_dir,1,0.588631461067396,0.0502441689804884,0.00567882299947022,0.000428143114027507,0.987595681268886
highTRA,DS02,15,1,MoE_dir,3.16227766016838,0.847762952806193,0.0305654156719765,0.00354629422435537,0.000406518969689529,0.988317207859573
highTRA,DS02,15,1,MoE_dir,10,0.949506599227543,0.0176030304951381,0.00326951779547505,0.0004484189981858,0.988917227795608
highTRA,DS02,15,1,MoE_dir,31.6227766016838,0.979067592699786,0.0113339089316947,0.0027835233280604,0.000991817648244783,0.99141864940655
highTRA,DS02,15,1,MoE_dir,100,0.970603831023096,0.0134312210896022,0.00272226408089948,0.00236088352535198,0.993294565283973
highTRA,DS02,15,1,MoE_dir,316.227766016838,0.895432346765198,0.025331961025755,0.00273697663242827,0.00470043065901714,0.994327853938313
highTRA,DS02,15,1,MoE_dir,1000,0.725983964850064,0.0410070114484394,0.00331526777690564,0.00618018759317442,0.99506931964832
highTRA,DS02,15,10,Z_zero,NaN,0,0.078337576253843,0.00513847655450348,0,0
highTRA,DS02,15,10,H0,0.1,-0.872412849438686,0.107194113466617,0.00658422538879448,0.000550651676382197,0.996639281181284
highTRA,DS02,15,10,H0,0.316227766016838,0.202090372351451,0.0699756567392582,0.00658222925403895,0.000518747476036739,0.992163419989643
highTRA,DS02,15,10,H0,1,0.805902943995133,0.0345127530992887,0.00646654425085438,0.000479267596311586,0.990713269682705
highTRA,DS02,15,10,H0,3.16227766016838,0.926306639081189,0.0212659266865342,0.00535350908493164,0.000476842145408116,0.989320259646585
highTRA,DS02,15,10,H0,10,0.976352262350469,0.0120466121956941,0.00294014199550044,0.000546096480350089,0.993347774627995
highTRA,DS02,15,10,H0,31.6227766016838,0.99019480434682,0.00775707985788324,0.00283505390426267,0.00117301628966382,0.995356371951869
highTRA,DS02,15,10,H0,100,0.980725577088212,0.0108757902293059,0.00272966560675782,0.00278397740951099,0.995676002083498
highTRA,DS02,15,10,H0,316.227766016838,0.90168882534393,0.0245624437453107,0.00249120018689169,0.00541972938331406,0.996289860074867
highTRA,DS02,15,10,H0,1000,0.727735097617639,0.0408757712911746,0.00318212334420732,0.00674397759144085,0.99670129265228
highTRA,DS02,15,10,TRA4,0.1,-0.637570261033351,0.100246703866189,0.00597188384546209,0.000495580246188345,0.997415628932536
highTRA,DS02,15,10,TRA4,0.316227766016838,0.137882073975173,0.0727366789945019,0.00597043309019592,0.000471906016231829,0.982977250674858
highTRA,DS02,15,10,TRA4,1,0.797452031224038,0.0352560843532672,0.00578979188817288,0.000427333395750266,0.990389242687798
highTRA,DS02,15,10,TRA4,3.16227766016838,0.921840851228624,0.0219008031107707,0.0046547934274356,0.000420136955888043,0.988942003844701
highTRA,DS02,15,10,TRA4,10,0.977483291668839,0.0117549985956216,0.00257430509453533,0.00046774825867155,0.993623312384448
highTRA,DS02,15,10,TRA4,31.6227766016838,0.990120892782456,0.00778626140230658,0.00253172839759137,0.00109269452909206,0.995857855512444
highTRA,DS02,15,10,TRA4,100,0.977032887031764,0.0118719848502302,0.00249686339112687,0.00249070025553337,0.996516761796249
highTRA,DS02,15,10,TRA4,316.227766016838,0.899208088243379,0.0248704115422055,0.00251302745145902,0.00495469736311698,0.996822557625727
highTRA,DS02,15,10,TRA4,1000,0.727488048165229,0.0408943121443868,0.00314603226131426,0.00639593801436582,0.996699928304227
highTRA,DS02,15,10,MoE_K4,0.1,-0.503462846876167,0.0960542268465237,0.00576524700357729,0.000482618661220464,0.997545777051084
highTRA,DS02,15,10,MoE_K4,0.316227766016838,0.132562432581921,0.072960742307077,0.00576398524259136,0.000462642067661635,0.983964844263678
highTRA,DS02,15,10,MoE_K4,1,0.784997314837433,0.0363238666265864,0.00572643138930583,0.000418562745255373,0.990221790459317
highTRA,DS02,15,10,MoE_K4,3.16227766016838,0.917332189298861,0.0225236281393147,0.00533677174938418,0.000409178679577281,0.988487421051569
highTRA,DS02,15,10,MoE_K4,10,0.9762794170126,0.0120651523365397,0.00254019986487694,0.000433690350518825,0.993129398537213
highTRA,DS02,15,10,MoE_K4,31.6227766016838,0.988648936591065,0.00834619265518923,0.00247059051455007,0.000991346639964996,0.995845543196481
highTRA,DS02,15,10,MoE_K4,100,0.973255419233467,0.0128111473902771,0.00246674502904905,0.00225752288871695,0.996511457521548
highTRA,DS02,15,10,MoE_K4,316.227766016838,0.895866493712409,0.0252793193521489,0.00251698190222749,0.00460013790340823,0.996897942547894
highTRA,DS02,15,10,MoE_K4,1000,0.725374537652475,0.0410525870809985,0.00316118520324514,0.00617850009855377,0.996671895870866
highTRA,DS02,15,10,FreeMLP,0.1,-0.521529707888824,0.0966296371280122,0.00576748401852176,0.000483154902616042,0.997594344538539
highTRA,DS02,15,10,FreeMLP,0.316227766016838,0.133317464924259,0.0729289822618741,0.00576621809000458,0.000462562814681755,0.982945461416499
highTRA,DS02,15,10,FreeMLP,1,0.797895356763243,0.0352174799561316,0.00570524006738224,0.000416260375830224,0.990400747659153
highTRA,DS02,15,10,FreeMLP,3.16227766016838,0.91942754323294,0.022236346532902,0.00534180303695537,0.000408025255866286,0.988218857212212
highTRA,DS02,15,10,FreeMLP,10,0.977383575021176,0.0117809987139724,0.00254481443343262,0.000428528629102472,0.993082914038775
highTRA,DS02,15,10,FreeMLP,31.6227766016838,0.989297639725562,0.00810419558659412,0.00246937262842509,0.000990009621062036,0.995812282235206
highTRA,DS02,15,10,FreeMLP,100,0.973672346834372,0.0127108971446387,0.00246803578573777,0.00225129338272681,0.996507671105125
highTRA,DS02,15,10,FreeMLP,316.227766016838,0.896231406121087,0.0252349876411655,0.00251298328984545,0.0045935500353638,0.996864917070217
highTRA,DS02,15,10,FreeMLP,1000,0.726177549842618,0.0409925237113375,0.00315845296102357,0.00616281045736788,0.996706982546214
highTRA,DS02,15,10,MoE_dir,0.1,-0.506072853539178,0.096137565607571,0.00576829803188401,0.000330542822175577,0.99756122588691
highTRA,DS02,15,10,MoE_dir,0.316227766016838,0.130009562927733,0.0730680252015216,0.00576703210280941,0.000307069899846116,0.985250277393065
highTRA,DS02,15,10,MoE_dir,1,0.79328561653092,0.0356168476568092,0.00571324243514714,0.000259426713031217,0.990075503071661
highTRA,DS02,15,10,MoE_dir,3.16227766016838,0.91969073869283,0.022199998549287,0.00533233159444984,0.000252262392796657,0.988299935287784
highTRA,DS02,15,10,MoE_dir,10,0.977346280985368,0.0117907080295052,0.00253306209377541,0.000321528930308244,0.993039886707666
highTRA,DS02,15,10,MoE_dir,31.6227766016838,0.989151415846292,0.00815937064222848,0.00247717357740185,0.000894810659100581,0.995835690366103
highTRA,DS02,15,10,MoE_dir,100,0.974203720018616,0.0125819707556253,0.00247311164040188,0.0022385367594492,0.996541565609256
highTRA,DS02,15,10,MoE_dir,316.227766016838,0.896455946220398,0.0252076704395749,0.00251618210814553,0.00461353048140292,0.996939138999325
highTRA,DS02,15,10,MoE_dir,1000,0.725180092005825,0.0410671179338423,0.00316409495253014,0.00618367439503404,0.99670903606033
highTRA,DS02,15,100,Z_zero,NaN,0,0.078337576253843,0.00513847655450348,0,0
highTRA,DS02,15,100,H0,0.1,-0.878003887786047,0.107354035373706,0.0063484197820852,0.000607049255403138,0.997069907470377
highTRA,DS02,15,100,H0,0.316227766016838,0.0346166172345406,0.0769697436175923,0.00634652871390597,0.000580984340270001,0.984108782846118
highTRA,DS02,15,100,H0,1,0.815458331475453,0.0336525014721648,0.006299906397514,0.000541454824428399,0.993518007970323
highTRA,DS02,15,100,H0,3.16227766016838,0.956641369859755,0.0163120260690687,0.00342364721105747,0.000547485675444927,0.994739145270722
highTRA,DS02,15,100,H0,10,0.983535332135622,0.0100518643138055,0.00277222861712855,0.000678715642565331,0.99597508718148
highTRA,DS02,15,100,H0,31.6227766016838,0.991511528035437,0.0072174683777467,0.00283367915013256,0.00136372044248123,0.996557501086643
highTRA,DS02,15,100,H0,100,0.981417942743262,0.0106786665964569,0.0028005810536811,0.00290061400077953,0.996689030689715
highTRA,DS02,15,100,H0,316.227766016838,0.902450211516108,0.0244671450411582,0.00271155741448556,0.00550010655972896,0.997045399518134
highTRA,DS02,15,100,H0,1000,0.728725699125425,0.0408013428606849,0.00328887438420625,0.0067915451863943,0.997353546384073
highTRA,DS02,15,100,TRA4,0.1,-0.629140167634773,0.0999883395322956,0.00578640216656991,0.000538134145022568,0.997756281932488
highTRA,DS02,15,100,TRA4,0.316227766016838,-0.0298645464989733,0.0794987288021143,0.00578502873791398,0.000519999077117687,0.983761140775935
highTRA,DS02,15,100,TRA4,1,0.788729399641475,0.0360072259247783,0.00577473207237338,0.000475920544799697,0.993377689293459
highTRA,DS02,15,100,TRA4,3.16227766016838,0.950878746497768,0.0173622038456422,0.00306370294469944,0.000471375953852659,0.994734374226876
highTRA,DS02,15,100,TRA4,10,0.985316890300601,0.00949246822775934,0.00252541256176675,0.000558095229512195,0.996310385869064
highTRA,DS02,15,100,TRA4,31.6227766016838,0.991969319716466,0.00702014849200356,0.00262486287734686,0.00120431767733521,0.99698180872772
highTRA,DS02,15,100,TRA4,100,0.977432849728405,0.0117681580064646,0.00263257862285122,0.00258470661475205,0.997140936860151
highTRA,DS02,15,100,TRA4,316.227766016838,0.899849179231208,0.0247911907456009,0.00271673234354765,0.00499344636551214,0.99740874693303
highTRA,DS02,15,100,TRA4,1000,0.728586555331705,0.0408118055654072,0.00326275365828697,0.0064156223552002,0.997383005940068
highTRA,DS02,15,100,MoE_K4,0.1,-0.499500164295323,0.0959275580858124,0.00559876924134452,0.000528634144938431,0.997896055192205
highTRA,DS02,15,100,MoE_K4,0.316227766016838,-0.0391737704126942,0.0798572257324223,0.00559757937800545,0.00051684233599323,0.959070756935095
highTRA,DS02,15,100,MoE_K4,1,0.774227046967765,0.0372225470179363,0.00559382252449714,0.000468955370315842,0.990709256902384
highTRA,DS02,15,100,MoE_K4,3.16227766016838,0.94376872321428,0.0185762951521646,0.00450449309570126,0.000461654561603005,0.993742901862495
highTRA,DS02,15,100,MoE_K4,10,0.984346815922946,0.00980102454194177,0.00244447157634846,0.000524670828610348,0.996030857516769
highTRA,DS02,15,100,MoE_K4,31.6227766016838,0.990364498488579,0.00768966273707623,0.00254497349341673,0.00110287426736415,0.996907583840463
highTRA,DS02,15,100,MoE_K4,100,0.973701684128343,0.0127038132001516,0.00260225718275478,0.00235513030525457,0.997116228573709
highTRA,DS02,15,100,MoE_K4,316.227766016838,0.896480047572671,0.0252047365467992,0.00272892791386252,0.00464751769952093,0.997409922362083
highTRA,DS02,15,100,MoE_K4,1000,0.726342710764782,0.0409801591586162,0.00327084434569069,0.00620506298810709,0.997377443926828
highTRA,DS02,15,100,FreeMLP,0.1,-0.518519577225188,0.0965340057923598,0.00559889071300535,0.000527591654532697,0.997921332414146
highTRA,DS02,15,100,FreeMLP,0.316227766016838,-0.0676835367664657,0.0809452564850026,0.00559769576739657,0.000515698218893592,0.974780348314507
highTRA,DS02,15,100,FreeMLP,1,0.787620923131379,0.0361015621639724,0.0055936958081261,0.00046781082975024,0.993580526918806
highTRA,DS02,15,100,FreeMLP,3.16227766016838,0.949446245155155,0.0176135476842924,0.00379958702098588,0.000461273366863011,0.994390378758518
highTRA,DS02,15,100,FreeMLP,10,0.985904881577139,0.00930046140722022,0.00244383670945646,0.000512159302485164,0.996163442617282
highTRA,DS02,15,100,FreeMLP,31.6227766016838,0.991194799455711,0.00735088716305003,0.00256822438713886,0.00109447620658286,0.997034639627946
highTRA,DS02,15,100,FreeMLP,100,0.974163839495798,0.0125916927346905,0.00261037504923265,0.00234723062629745,0.997180954050078
highTRA,DS02,15,100,FreeMLP,316.227766016838,0.896927578800086,0.0251501957360881,0.00272816833086868,0.00463913356762304,0.997468999658591
highTRA,DS02,15,100,FreeMLP,1000,0.72723386612142,0.0409133795229792,0.0032685977853244,0.00618771601917991,0.997455552370633
highTRA,DS02,15,100,MoE_dir,0.1,-0.502903831415242,0.0960363678118929,0.00560228516753792,0.000371219166162933,0.997905676502575
highTRA,DS02,15,100,MoE_dir,0.316227766016838,-0.0197468535089818,0.0791072554644627,0.00560109238664022,0.000355961335412009,0.967447510933674
highTRA,DS02,15,100,MoE_dir,1,0.787446536097318,0.0361163808377711,0.00559731273535597,0.000300088535421141,0.991432149138436
highTRA,DS02,15,100,MoE_dir,3.16227766016838,0.947541512677687,0.01794229579239,0.00432891524602781,0.000290366809262934,0.993943311940101
highTRA,DS02,15,100,MoE_dir,10,0.985427733393832,0.00945657093438064,0.00245296272020755,0.000404153871448176,0.996057761452199
highTRA,DS02,15,100,MoE_dir,31.6227766016838,0.990862262036304,0.00748840768719462,0.0025517626262295,0.000999926465338252,0.996874879353016
highTRA,DS02,15,100,MoE_dir,100,0.974708216206347,0.0124583308702428,0.00260731826856176,0.00232734145846407,0.997183719291542
highTRA,DS02,15,100,MoE_dir,316.227766016838,0.897111433660067,0.0251277549633528,0.00272910432297274,0.0046611394237608,0.997443872757158
highTRA,DS02,15,100,MoE_dir,1000,0.726166095152725,0.0409933811131615,0.00327601453657005,0.00621075417184403,0.99738374276161
highTRA,DS02,15,1000,Z_zero,NaN,0,0.078337576253843,0.00513847655450348,0,0
highTRA,DS02,15,1000,H0,0.1,-0.876335552378446,0.107306340495678,0.00639818911675801,0.000581360476494138,0.997064045005118
highTRA,DS02,15,1000,H0,0.316227766016838,0.0773116898053876,0.0752484640517604,0.0063962775600766,0.00055534166668296,0.984773630799938
highTRA,DS02,15,1000,H0,1,0.823257085006629,0.0329337464157646,0.00616196215718998,0.000513928107146095,0.993598982240551
highTRA,DS02,15,1000,H0,3.16227766016838,0.957606224136744,0.0161295102234684,0.00311807808531576,0.000516205743861174,0.994848875467215
highTRA,DS02,15,1000,H0,10,0.983947478758256,0.00992525691059674,0.00276529852324434,0.000638610113019753,0.996187070531011
highTRA,DS02,15,1000,H0,31.6227766016838,0.991719832968715,0.00712836089848839,0.00284664138422249,0.00131046429305421,0.996675741359248
highTRA,DS02,15,1000,H0,100,0.981571118977313,0.0106345621472564,0.00279390742166115,0.00287358597510862,0.996829694389982
highTRA,DS02,15,1000,H0,316.227766016838,0.90237139877256,0.0244770268334741,0.00268305163285233,0.00548159572588344,0.997063938362988
highTRA,DS02,15,1000,H0,1000,0.728524528662196,0.0408164687016933,0.00325017915387009,0.00677727838022197,0.997353905271717
highTRA,DS02,15,1000,TRA4,0.1,-0.629661988185981,0.100004351596238,0.00582128279859882,0.000515857751915964,0.997735988680757
highTRA,DS02,15,1000,TRA4,0.316227766016838,0.0225304226480352,0.0774500593909066,0.00581990173543558,0.000497619325859156,0.979781803967321
highTRA,DS02,15,1000,TRA4,1,0.797118856721143,0.0352850690968432,0.00579291368524637,0.000450301447237849,0.993257946407826
highTRA,DS02,15,1000,TRA4,3.16227766016838,0.95175668086084,0.0172063487113778,0.00285631140576433,0.000444733837005287,0.994726448224979
highTRA,DS02,15,1000,TRA4,10,0.985486368862983,0.00943752621748602,0.00249118469339239,0.000523992904346117,0.996405723564191
highTRA,DS02,15,1000,TRA4,31.6227766016838,0.991983448446358,0.0070139703450571,0.00261762977671125,0.00115724434962619,0.997042375964587
highTRA,DS02,15,1000,TRA4,100,0.977541378989042,0.0117398263666489,0.00261518288951649,0.00254914054019106,0.997243064056364
highTRA,DS02,15,1000,TRA4,316.227766016838,0.899862459261291,0.0247895470312957,0.00269100702384378,0.00497715417462194,0.99748896071973
highTRA,DS02,15,1000,TRA4,1000,0.728365214616203,0.0408284434171431,0.0032217733428781,0.00640378233363597,0.997394231968734
highTRA,DS02,15,1000,MoE_K4,0.1,-0.498748067414284,0.0959034981130927,0.00562908252367345,0.000506476962713277,0.997888736875974
highTRA,DS02,15,1000,MoE_K4,0.316227766016838,0.0383464520581442,0.0768209103843185,0.00562788359870551,0.000492679580952569,0.964136257402651
highTRA,DS02,15,1000,MoE_K4,1,0.782489200896498,0.0365351203607728,0.005624098060166,0.000445277074314614,0.990169424968903
highTRA,DS02,15,1000,MoE_K4,3.16227766016838,0.945335594595618,0.0183156545916893,0.00408172039732367,0.000435131039176011,0.993780963263283
highTRA,DS02,15,1000,MoE_K4,10,0.984496980980865,0.00975389936232113,0.00243380332838937,0.000493775627818207,0.996123383278179
highTRA,DS02,15,1000,MoE_K4,31.6227766016838,0.990374153796494,0.00768580903675824,0.00252628787200836,0.00105774732481539,0.997006617770364
highTRA,DS02,15,1000,MoE_K4,100,0.973724519076234,0.012698296612834,0.0025909049836912,0.00231940325832357,0.997161845300564
highTRA,DS02,15,1000,MoE_K4,316.227766016838,0.896447859989696,0.0252086547117361,0.00269480546323061,0.0046295022003481,0.997462183306696
highTRA,DS02,15,1000,MoE_K4,1000,0.726145317045902,0.0409949363418598,0.00323303288311246,0.00619140186841948,0.997461558242455
highTRA,DS02,15,1000,FreeMLP,0.1,-0.518377315011852,0.0965294838016018,0.00562535726285465,0.000505940114610269,0.997908957895341
highTRA,DS02,15,1000,FreeMLP,0.316227766016838,-0.0137296719939415,0.0788735175638388,0.0056241565712971,0.000493066656361066,0.969414623883787
highTRA,DS02,15,1000,FreeMLP,1,0.795852404221295,0.0353950284120447,0.00562036533804378,0.000443062202428907,0.993045091605417
highTRA,DS02,15,1000,FreeMLP,3.16227766016838,0.951516757791074,0.0172490808473589,0.00334843881874546,0.000434673600455552,0.994487666057703
highTRA,DS02,15,1000,FreeMLP,10,0.986145568145959,0.00922071270908273,0.00241750083796144,0.000479196827475132,0.996294234943077
highTRA,DS02,15,1000,FreeMLP,31.6227766016838,0.991204958350936,0.00734664543999371,0.00256093990873701,0.00104931664382392,0.997092562003867
highTRA,DS02,15,1000,FreeMLP,100,0.974214212953496,0.0125794115643781,0.00260537156177724,0.00231099924956371,0.997236609425306
highTRA,DS02,15,1000,FreeMLP,316.227766016838,0.896903655036392,0.0251531143268364,0.00269399603119138,0.00462112238085873,0.997522057568132
highTRA,DS02,15,1000,FreeMLP,1000,0.727013732792553,0.0409298855714066,0.0032301996149378,0.00617445504989442,0.997535287947049
highTRA,DS02,15,1000,MoE_dir,0.1,-0.502106568816215,0.096010891677115,0.00563221806507425,0.00034740101159207,0.997898577063454
highTRA,DS02,15,1000,MoE_dir,0.316227766016838,0.041526365822938,0.0766937928014259,0.0056310163802587,0.000330317060401756,0.967753928780938
highTRA,DS02,15,1000,MoE_dir,1,0.792320073420689,0.0356999321939492,0.00562722208330001,0.000278211282532961,0.990799249838915
highTRA,DS02,15,1000,MoE_dir,3.16227766016838,0.948729130628287,0.0177380335195137,0.00393906332347241,0.000264594667376511,0.993966688627117
highTRA,DS02,15,1000,MoE_dir,10,0.985528462855035,0.00942383041611746,0.00245209785169811,0.000373355645637903,0.996151783493543
highTRA,DS02,15,1000,MoE_dir,31.6227766016838,0.990963418222916,0.007446843414912,0.00253932990259019,0.000966846550343857,0.996982603289269
highTRA,DS02,15,1000,MoE_dir,100,0.974744633507277,0.0124493583472987,0.00260270285484249,0.00229851941218183,0.997218397948586
highTRA,DS02,15,1000,MoE_dir,316.227766016838,0.897082531088773,0.0251312840519523,0.00269707374619264,0.00464334297480196,0.997496325745722
highTRA,DS02,15,1000,MoE_dir,1000,0.725963062491278,0.0410085754571298,0.00323732118909214,0.00619725001319834,0.997464885839126
full,DS03,10,1,Z_zero,NaN,0,0.0870880336072523,0.00552864209630066,0,0
full,DS03,10,1,H0,0.1,0.305596811412992,0.0725712055724594,0.00446975675218872,0.00479612703798728,0.889015037275005
full,DS03,10,1,H0,0.316227766016838,0.601309665518933,0.0549890653613212,0.00446739041740455,0.00473147193646292,0.973403574192319
full,DS03,10,1,H0,1,0.835428905630461,0.035329318754376,0.00445873970995891,0.00467870706404271,0.968596363188078
full,DS03,10,1,H0,3.16227766016838,0.931004441155814,0.0228754187516021,0.00442518715087756,0.00465561082135138,0.973950589624985
full,DS03,10,1,H0,10,0.966371269359875,0.0159703238103663,0.00437362554489027,0.00454354222367264,0.973633764203884
full,DS03,10,1,H0,31.6227766016838,0.959116368436562,0.0176089401551749,0.00391383922726363,0.00476591723694485,0.977806036504466
full,DS03,10,1,H0,100,0.895045561464645,0.0282136249844487,0.00384643718579077,0.00637180869717313,0.983738463325237
full,DS03,10,1,H0,316.227766016838,0.736549400299246,0.0447000573490424,0.00407101752473657,0.00786601370793836,0.987945592775908
full,DS03,10,1,H0,1000,0.515392870939754,0.0606252278651417,0.00433996458541115,0.00767217679833866,0.989724865126233
full,DS03,10,1,TRA4,0.1,0.298475274416481,0.0729423877699167,0.00472377882225573,0.00636677372268178,0.935011502437226
full,DS03,10,1,TRA4,0.316227766016838,0.58463902483128,0.0561269353894103,0.00471558506038424,0.00627892136334028,0.972514601398929
full,DS03,10,1,TRA4,1,0.760444531822337,0.0426247189942597,0.0047075887168166,0.00624118773302742,0.970880357752526
full,DS03,10,1,TRA4,3.16227766016838,0.884595028284447,0.0295849434860036,0.00469655491687031,0.00627192979511039,0.969393914270245
full,DS03,10,1,TRA4,10,0.961743876135458,0.0170336989373994,0.00441028361878578,0.00560292681851526,0.974021955634095
full,DS03,10,1,TRA4,31.6227766016838,0.962217076247942,0.0169280239769463,0.00434333939175437,0.00556707014788376,0.977178624917511
full,DS03,10,1,TRA4,100,0.896491291951151,0.0280186320870079,0.00424647071048058,0.00699952473799043,0.985683611906882
full,DS03,10,1,TRA4,316.227766016838,0.733911062243234,0.0449233251425242,0.00417034962074241,0.00839794343227977,0.988613866323819
full,DS03,10,1,TRA4,1000,0.510878248730756,0.0609069669125254,0.00437040842706306,0.00809687127100258,0.98832583562349
full,DS03,10,1,MoE_K4,0.1,0.550549541307537,0.0583847464557685,0.00443153350851358,0.00586776740091723,0.977813181716444
full,DS03,10,1,MoE_K4,0.316227766016838,0.650092239602055,0.0515151859549908,0.00443176008582982,0.00585127995600954,0.979484402256967
full,DS03,10,1,MoE_K4,1,0.727501176768947,0.0454611900453687,0.00443281375835182,0.00586407835093409,0.978703673763097
full,DS03,10,1,MoE_K4,3.16227766016838,0.877515186185072,0.0304789223682715,0.00444301870953305,0.00587743721294007,0.979388327018825
full,DS03,10,1,MoE_K4,10,0.956608154403805,0.0181410552416712,0.00441496719474743,0.00566763215477497,0.974828068220496
full,DS03,10,1,MoE_K4,31.6227766016838,0.958842420529932,0.0176678375447926,0.00426724966982078,0.00513074197934554,0.978938770151147
full,DS03,10,1,MoE_K4,100,0.893340129485369,0.0284419265553243,0.00428725751515141,0.00659044721353588,0.986172482138072
full,DS03,10,1,MoE_K4,316.227766016838,0.734193161339073,0.0448995056817703,0.00427875186621727,0.0080017596263946,0.988667993397374
full,DS03,10,1,MoE_K4,1000,0.514881573111715,0.0606572015749618,0.00440086572085102,0.00787532440193955,0.988392218531238
full,DS03,10,1,FreeMLP,0.1,0.559039585763493,0.0578306783395499,0.00449059029457619,0.00626119191653612,0.978893845104908
full,DS03,10,1,FreeMLP,0.316227766016838,0.620168636710916,0.0536727559508202,0.0044912961090538,0.00625188270184126,0.978049668603785
full,DS03,10,1,FreeMLP,1,0.726856333846394,0.0455149480832952,0.00449230213508418,0.00624184196318771,0.975670517217451
full,DS03,10,1,FreeMLP,3.16227766016838,0.868213216153434,0.0316150894060095,0.00450112896260871,0.00624724071744115,0.970523896645566
full,DS03,10,1,FreeMLP,10,0.95151824670389,0.0191755417795468,0.00452069674607888,0.00600779458666948,0.973136072484251
full,DS03,10,1,FreeMLP,31.6227766016838,0.958242130815006,0.0177962152200984,0.00427504768752969,0.00530239092686408,0.97679052698646
full,DS03,10,1,FreeMLP,100,0.892988189287181,0.028488812106376,0.00438222589376822,0.00671927387079782,0.98479935824187
