subset,unit,N,method,lam,skill,rmse,rmse_early,false_alarm,detect_corr,res_norm,sol_norm,delta
DS02,14,1000,B,10.0,0.8538404008899628,0.02987961460249459,0.005818828744650794,0.004882466874260118,0.9815956172860149,2.524942794782808,1.8081330583526696,0.8930009692402003
DS02,14,1000,D,10.0,0.8796716985290904,0.02711097977985998,0.002752984344587248,0.0012304698335222249,0.9908509720146053,5.705997061289772,1.8038021897083494,0.8930009692402003
DS02,14,1000,B,31.622776601683793,0.8491234141160844,0.030357936202081073,0.004846812040125107,0.004619599611141312,0.9855938787244293,3.1914231171825778,1.755697514512504,0.8930009692402003
DS02,14,1000,D,31.622776601683793,0.8611629834966605,0.029121514426813384,0.0023523836281593553,0.0015698020692435073,0.9927976231904427,6.016935420585072,1.7538225607238112,0.8930009692402003
DS02,14,1000,B,100.0,0.8261359939569163,0.032588634315697244,0.003703646635936376,0.005018585446574256,0.990675858682978,6.021452430689064,1.6337985356116156,0.8930009692402003
DS02,14,1000,D,100.0,0.8320257556557473,0.03203189763662932,0.002312621772891696,0.0026359341211260883,0.9932651021234724,7.860863948611218,1.634310968238186,0.8930009692402003
DS02,14,1000,B,316.22776601683796,0.7530048745186395,0.038842351239961714,0.003076122683402846,0.00614706952274789,0.994315843861076,12.908245814490947,1.4127804430905135,0.8930009692402003
DS02,14,1000,D,316.22776601683796,0.7561084396663678,0.03859754711478949,0.0025071182280907325,0.004314962523676458,0.9942054539844295,13.830402309393616,1.4150911570085645,0.8930009692402003
DS02,14,1000,B,1000.0,0.6142746888495632,0.04854006895490616,0.003541982514763591,0.006930853524817659,0.9957710752088795,25.84082748975613,1.0771233568185978,0.8930009692402003
DS02,14,1000,D,1000.0,0.6171363797539688,0.0483596746864362,0.003377088930134793,0.005324690603958224,0.9953457379796333,26.336949789394826,1.0797209535430827,0.8930009692402003
DS02,14,1000,B,3162.2776601683795,0.41253122144070153,0.059903709309908466,0.004392402516737087,0.005515175998335682,0.9962967408359739,44.77313223599422,0.6466944918057714,0.8930009692402003
DS02,14,1000,D,3162.2776601683795,0.41474497942234445,0.059790735236974896,0.004349924996624579,0.004251398884783521,0.9961513701313155,45.17067959786085,0.6465925222403629,0.8930009692402003
DS02,14,1000,B,10000.0,0.20404709865971293,0.06972764620657543,0.005068652290530189,0.003147478210525668,0.9965433997318818,61.307762640519,0.29209701980452524,0.8930009692402003
DS02,14,1000,D,10000.0,0.20483446803460825,0.06969314982043666,0.0050539731758226,0.002472105447849987,0.9965565546785582,61.58337182416233,0.2919459429317029,0.8930009692402003
DS02,15,1,Z_zero,,0.0,0.07834294999233453,0.005145058614833983,0.0,0.0,82.32649703934196,0.0,27.439722344723783
DS02,15,1,B,1e-06,-359.4336673068744,1.4873480080493333,1.392978771110574,0.0268852877352959,0.10590826738469161,10.946496370417092,36.562745653422255,27.439722344723783
DS02,15,1,D,1e-06,-0.4955978579183553,0.09580922739796138,0.00628236220902249,0.0031887092195338426,0.9924015389966685,25.15847880461714,2.9857995023230526,27.439722344723783
DS02,15,1,B,3.162277660168379e-06,-359.38734207750747,1.4872524232608741,1.3928892367278312,0.0268849896237375,0.10591085626065817,10.946496386711493,36.56040145211356,27.439722344723783
DS02,15,1,D,3.162277660168379e-06,-0.4955978342996643,0.095809226641445,0.006282362111379079,0.003188709368082764,0.9924015389815631,25.158478804617147,2.9857994780653265,27.439722344723783
DS02,15,1,B,1e-05,-359.240907640792,1.4869502385379436,1.3926061799476708,0.026884047163873263,0.10591904299265013,10.946496549584225,36.552990423710625,27.439722344723783
DS02,15,1,D,1e-05,-0.49559775961082564,0.09580922424913078,0.006282361802603715,0.0031887098378356443,0.9924015389337951,25.158478804617207,2.985799401355679,27.439722344723783
DS02,15,1,B,3.1622776601683795e-05,-358.77842867436954,1.485995455156362,1.3917118332756044,0.02688106935895556,0.10594493157842348,10.94649817605959,36.52957455052239,27.439722344723783
DS02,15,1,D,3.1622776601683795e-05,-0.4955975234240295,0.09580921668397015,0.006282360826171068,0.003188711323324682,0.9924015387827392,25.158478804617804,2.9857991587784998,27.439722344723783
DS02,15,1,B,0.0001,-357.32179311554233,1.4829842279645884,1.388891213641732,0.026871682039985436,0.10602679713431573,10.946514369882532,36.45572505174425,27.439722344723783
DS02,15,1,D,0.0001,-0.49559677653648215,0.09580919276084957,0.006282357738428044,0.0031887160208520244,0.9924015383050568,25.158478804623797,2.9857983916825477,27.439722344723783
DS02,15,1,B,0.00031622776601683794,-352.7733177590247,1.4735417934416692,1.3800464781987927,0.026842715870420735,0.10628566532732275,10.946674092996156,36.22415450092052,27.439722344723783
DS02,15,1,D,0.00031622776601683794,-0.4955944146773865,0.09580911710947539,0.006282347974210051,0.0031887308757231696,0.9924015367944707,25.15847880468371,2.9857959659164943,27.439722344723783
DS02,15,1,B,0.001,-338.9464513463001,1.4444588590263303,1.3528044990203874,0.02675349244423341,0.10710414349644166,10.948203969273909,35.51093588285775,27.439722344723783
DS02,15,1,D,0.001,-0.4955869458902382,0.0958088778805812,0.006282317097871086,0.0031887778508047546,0.9924015320173634,25.15847880528284,2.9857882950140717,27.439722344723783
DS02,15,1,B,0.0031622776601683794,-300.1821031096261,1.359610474052574,1.2733272881115887,0.026504778072447766,0.10969102793185974,10.961614128745968,33.43037716849507,27.439722344723783
DS02,15,1,D,0.0031622776601683794,-0.4955633281825542,0.09580812138995695,0.006282219466603265,0.003188926397600427,0.9924015169086821,25.158478811274012,2.9857640379244854,27.439722344723783
DS02,15,1,B,0.01,-213.23465313414087,1.1466867154307678,1.073884435602013,0.025998219239145855,0.11785709297424639,11.053537398987473,28.21123387302353,27.439722344723783
DS02,15,1,D,0.01,-0.4954886491431998,0.09580572933217768,0.006281910812313199,0.003189396129258234,0.99240146910942,25.15847887118086,2.9856873346094797,27.439722344723783
DS02,15,1,B,0.03162277660168379,-94.91364507700288,0.767255691788902,0.7184907957164873,0.025380302880442254,0.14351581237770014,11.417141901854167,18.923598992216988,27.439722344723783
DS02,15,1,D,0.03162277660168379,-0.4952525603678146,0.09579816673714125,0.006280935590390598,0.0031908814055958776,0.992401317740764,25.158479470097756,2.985444820796142,27.439722344723783
DS02,15,1,B,0.1,-22.070173241906232,0.376292314896395,0.3523647994773408,0.025119954264649937,0.2224050316214269,12.038132817164461,9.415236073563912,27.439722344723783
DS02,15,1,D,0.1,-0.49450665236222635,0.09577426925816133,0.006277859947205181,0.003195576804836733,0.9924008369317668,25.15848545447471,2.9846783581644143,27.439722344723783
DS02,15,1,B,0.31622776601683794,-2.582728297646124,0.14828829023415335,0.13909552181086707,0.025185470230411143,0.43638159811778315,12.507074781604361,4.074529272616627,27.439722344723783
DS02,15,1,D,0.31622776601683794,-0.49215456871694285,0.09569887387767241,0.006268216477457493,0.003210410358943108,0.992399295146815,25.158545147050507,2.9822589155258967,27.439722344723783
DS02,15,1,B,1.0,0.37421315751924145,0.06197451469648404,0.058929634856752615,0.02505990565270481,0.7560875727427246,12.71901638173746,2.3834745235009085,27.439722344723783
DS02,15,1,D,1.0,0.3497587993249174,0.06317382350575232,0.006224596879148555,0.003093675979594625,0.973699248201036,25.193637007825092,2.411705631965004,27.439722344723783
DS02,15,1,B,3.1622776601683795,0.7318667954682925,0.04056721746096261,0.03930517010088861,0.024413529303854205,0.9000026092100325,12.80126573837023,2.0824199575937787,27.439722344723783
DS02,15,1,D,3.1622776601683795,0.7581407337282753,0.038528427699942844,0.006139166337079778,0.003059392764070355,0.975837571046745,25.241699347318985,2.0782685645731127,27.439722344723783
DS02,15,1,B,10.0,0.8008127410754335,0.03496477182247784,0.0335647411540344,0.022656870116705287,0.9276258809357053,12.879957222538996,1.9971656057194178,27.439722344723783
DS02,15,1,D,10.0,0.9230523988894838,0.021731888258550085,0.004156417730504132,0.003151511800147268,0.980318831041609,25.317661672198234,1.9098198062972527,27.439722344723783
DS02,15,1,B,31.622776601683793,0.8528084311939671,0.030056706318243333,0.027286509846543582,0.01935639948607437,0.9371466643667613,13.222137583267019,1.879977122049701,27.439722344723783
DS02,15,1,D,31.622776601683793,0.9725055675538307,0.012990393310201225,0.0037387109130874122,0.0032718893239609206,0.9885544569442462,25.467082481308015,1.7994982053391524,27.439722344723783
DS02,15,1,B,100.0,0.8741968642845048,0.027787255473719623,0.020376804899242505,0.01611954398069709,0.9488345069875274,14.723410264535058,1.6877752465301985,27.439722344723783
DS02,15,1,D,100.0,0.9542693899813393,0.016753417760947135,0.00392929360881017,0.003978914595086419,0.9906917677661694,26.121819879462137,1.6417703929095666,27.439722344723783
DS02,15,1,B,316.22776601683796,0.8127851043984576,0.03389769134022015,0.014609497439745866,0.014214932363409052,0.9607583926268292,19.467469753842664,1.4121796721908746,27.439722344723783
DS02,15,1,D,316.22776601683796,0.8597067909902263,0.029343927800000915,0.004094434899040766,0.005838123540395839,0.9917769238661028,28.832261873606942,1.3843219227019072,27.439722344723783
DS02,15,1,B,1000.0,0.6578794053144859,0.045823634254689063,0.010206452478539907,0.012005162813793338,0.9680877489653134,30.04430005355556,1.0528423388891193,27.439722344723783
DS02,15,1,D,1000.0,0.6798405831103027,0.04432850257184914,0.004261689671672462,0.00632336563967259,0.9925672156234908,36.45509476907598,1.0374764579002889,27.439722344723783
DS02,15,1,B,3162.2776601683795,0.4344468608398695,0.05891645798408853,0.007433110051619554,0.008647958636250789,0.9726021827507646,46.6071960736161,0.6324632770433808,27.439722344723783
DS02,15,1,D,3162.2776601683795,0.4447228569264621,0.058378753710218306,0.0045260208926520195,0.005324920189639372,0.993048633422386,50.640513365342436,0.6228341693720628,27.439722344723783
DS02,15,1,B,10000.0,0.21362732499396386,0.06947269203196187,0.006000602583544821,0.005163688663198011,0.9757061458666639,61.71559553316964,0.29963250696011773,27.439722344723783
DS02,15,1,D,10000.0,0.21811072009922805,0.06927436446842931,0.004829354525267317,0.0034371113694830332,0.993307553602624,64.42724512965081,0.29472140363561694,27.439722344723783
DS02,15,10,Z_zero,,0.0,0.07834294999233453,0.005145058614833983,0.0,0.0,80.24905130125218,0.0,8.677202097194312
DS02,15,10,B,1e-06,-92.31742492464564,0.7568002969922695,0.5490902946534921,0.012027691980826538,0.12532531411749398,3.759631005881025,18.676886377834602,8.677202097194312
DS02,15,10,D,1e-06,-0.534840145568402,0.09705803531041492,0.005292438381048376,0.0017563386449715615,0.8658207665892664,9.696119189934274,3.0375101311282013,8.677202097194312
DS02,15,10,B,3.162277660168379e-06,-92.3054286509881,0.7567516507974669,0.54905500748097,0.012027509874036637,0.12533113758692901,3.7596310181659707,18.675698056253736,8.677202097194312
DS02,15,10,D,3.162277660168379e-06,-0.5348034575642129,0.09705687529160259,0.005292438324460816,0.0017563348026033993,0.8658209183067068,9.69611918994856,3.037488221850823,8.677202097194312
DS02,15,10,B,1e-05,-92.26750832959952,0.756597859199088,0.5489434495151582,0.012026934155667413,0.12534955290274855,3.759631140961665,18.67194126455858,8.677202097194312
DS02,15,10,D,1e-05,-0.5346874649321305,0.09705320769003357,0.005292438145485913,0.0017563226537904038,0.8658213974439953,9.696119190091363,3.037418952632474,8.677202097194312
DS02,15,10,B,3.1622776601683795e-05,-92.14774584855866,0.7561119389400073,0.5485909707597594,0.012025115111923272,0.12540778611152828,3.759632367220701,18.660071349902147,8.677202097194312
DS02,15,10,D,3.1622776601683795e-05,-0.5343209140983396,0.09704161671158289,0.005292437579225935,0.0017562842540815237,0.8658229062596999,9.696119191518335,3.037200044046574,8.677202097194312
DS02,15,10,B,0.0001,-91.77053885309347,0.7545794271200831,0.5474793115768145,0.01201937812232698,0.1255919243489695,3.759644576321918,18.622636131944233,8.677202097194312
DS02,15,10,D,0.0001,-0.5331642741692542,0.09700503265380205,0.005292435785642904,0.0017561630053669884,0.8658276141983695,9.696119205754368,3.0365091908067114,8.677202097194312
DS02,15,10,B,0.00031622776601683794,-90.592675857409,0.7497738585258196,0.5439934330453962,0.01200140434159964,0.12617410700648846,3.7597649961234727,18.50525396508406,8.677202097194312
DS02,15,10,D,0.00031622776601683794,-0.5295314509754401,0.09689003808347661,0.0052924300848608205,0.0017557813926207136,0.8658418728209161,9.696119347056538,3.03433840210856,8.677202097194312
DS02,15,10,B,0.001,-87.012098860111,0.7349725340225075,0.5332568296837665,0.011946950723632941,0.12801398815195006,3.760918307067466,18.1437634910867,8.677202097194312
DS02,15,10,D,0.001,-0.518286353220083,0.09653321380498892,0.005292411772123338,0.0017545924431961774,0.8658808065991387,9.696120727344812,3.0276099720123666,8.677202097194312
DS02,15,10,B,0.0031622776601683794,-76.97373972411583,0.6917897179895471,0.5019330894781708,0.011794294961354245,0.1338205847296303,3.7710194586937407,17.089594127611797,8.677202097194312
DS02,15,10,D,0.0031622776601683794,-0.48500539335744497,0.0954693435371604,0.005292351143692425,0.001751002460398096,0.865946451756606,9.696133563400611,3.007616994688572,8.677202097194312
DS02,15,10,B,0.01,-54.45779845386575,0.5834198931198853,0.42332654935158204,0.011439224561311216,0.1520603628427424,3.8398714716664686,14.448109316790232,8.677202097194312
DS02,15,10,D,0.01,-0.47035981369539726,0.09499740304236486,0.005291984565018687,0.001749855415039845,0.8659498470366597,9.69614383323085,2.9987576609745887,8.677202097194312
DS02,15,10,B,0.03162277660168379,-23.81673337732991,0.39027634420960683,0.28324390954485185,0.010905345004924504,0.2083388746497642,4.106129250555792,9.766769372549636,8.677202097194312
DS02,15,10,D,0.03162277660168379,-0.4691760222898216,0.09495915398514869,0.005290737096257005,0.0017514580716677746,0.8659501962508523,9.696148991946936,2.997955874685677,8.677202097194312
DS02,15,10,B,0.1,-4.951727589676544,0.19112673616086964,0.13887729375099267,0.01068201999236691,0.3682683348735696,4.542243565621122,5.0611668135020365,8.677202097194312
DS02,15,10,D,0.1,-0.32523737056318835,0.09018758502524844,0.005287213172787808,0.001742374647426758,0.8875131488301354,9.698531051554241,2.9095526990888185,8.677202097194312
DS02,15,10,B,0.31622776601683794,0.09584040410545291,0.07449420139856944,0.054590440051017826,0.010660606740031752,0.6811078960414946,4.85930639676341,2.6378171457073876,8.677202097194312
DS02,15,10,D,0.31622776601683794,0.4494289501648212,0.05813084106622384,0.004462380839545053,0.001667896147098946,0.987967435664448,9.72457177485271,2.37202564648078,8.677202097194312
DS02,15,10,B,1.0,0.861595835323401,0.029145700653473387,0.02246580594458121,0.01059503560141873,0.9195124866898964,5.000102134831676,2.0308938948405166,8.677202097194312
DS02,15,10,D,1.0,0.8218173345755916,0.03306988208878305,0.0030258222704079595,0.0016231216784535851,0.9839458432829543,9.760518285721938,2.0693986069279204,8.677202097194312
DS02,15,10,B,3.1622776601683795,0.95271202465137,0.01703630006380987,0.014380849504285002,0.01036539831210173,0.9796801776540933,5.057864460953681,1.9386591146121914,8.677202097194312
DS02,15,10,D,3.1622776601683795,0.9415104152117519,0.01894694480650254,0.002708518431706973,0.00161443287448842,0.9865037724438112,9.800919271359174,1.9572202369185254,8.677202097194312
DS02,15,10,B,10.0,0.9660775110909152,0.014429250576752187,0.012369673563240787,0.009773776372404583,0.9880008149264315,5.145528071899882,1.9004830567522601,8.677202097194312
DS02,15,10,D,10.0,0.9815963958055567,0.010627995527682782,0.0031651672090648487,0.0016816286952149287,0.9924899027681748,9.865502503558217,1.8991788331174722,8.677202097194312
DS02,15,10,B,31.622776601683793,0.9688444155858209,0.013828270676064786,0.010436243935611293,0.008952100113736353,0.9902429406187596,5.670285359289576,1.8249129220640958,8.677202097194312
DS02,15,10,D,31.622776601683793,0.9866172465346725,0.009063014181964625,0.0033774070572279106,0.0019497995066195717,0.9944093968663346,10.143165533032606,1.825086695362184,8.677202097194312
DS02,15,10,B,100.0,0.945872174807939,0.01822679083395882,0.007978101674331557,0.008774743699900334,0.9924233992290862,8.143425400654635,1.6681360861469647,8.677202097194312
DS02,15,10,D,100.0,0.9632056916993363,0.015027621304172428,0.0032899187496776548,0.003328495161637627,0.995416514825085,11.67905566429111,1.6724433320070244,8.677202097194312
DS02,15,10,B,316.22776601683796,0.855160630745363,0.029815578022798276,0.005820573439514075,0.009319347056249863,0.9942923771566866,14.759824496405296,1.4111548040784476,8.677202097194312
DS02,15,10,D,316.22776601683796,0.8695049418845995,0.02830068538503947,0.0034140227914537693,0.005414010749034993,0.995953584823687,17.037737489968613,1.4121179837486044,8.677202097194312
DS02,15,10,B,1000.0,0.6828889575303475,0.0441169625327917,0.004749333403668145,0.008893688221894328,0.9953046506000373,27.13150420497677,1.0573250645703098,8.677202097194312
DS02,15,10,D,1000.0,0.6903578686151324,0.04359432372910851,0.0038463661598604378,0.006167033732027265,0.9964896444721586,28.436884793491487,1.05791673626614,8.677202097194312
DS02,15,10,B,3162.2776601683795,0.4489368875882652,0.05815681194066438,0.004634205703898495,0.006894233234340827,0.9958653561449117,44.94890566115696,0.634051782729438,8.677202097194312
DS02,15,10,D,3162.2776601683795,0.45302299498859466,0.057940795727480836,0.004340275042329658,0.005173511267177973,0.9967720703199122,45.764580701369674,0.6345727960962455,8.677202097194312
DS02,15,10,B,10000.0,0.22066326997530805,0.06916119574526963,0.004849209131161995,0.004235266308752715,0.9961815107912718,60.63326396706853,0.29638029779727737,8.677202097194312
DS02,15,10,D,10000.0,0.22261334777132502,0.06907461302603841,0.004762924912896771,0.0033342397187320566,0.9968212045737491,61.179087212687435,0.2996385534760615,8.677202097194312
DS02,15,100,Z_zero,,0.0,0.07834294999233453,0.005145058614833983,0.0,0.0,80.58908515370818,0.0,2.7439722344723783
DS02,15,100,B,1e-06,-44.75556963539652,0.5299341461550809,0.4238120443218165,0.008759140085237087,0.21206144374630964,2.2671168013052396,13.137461493035742,2.7439722344723783
DS02,15,100,D,1e-06,-0.5591439517565624,0.09782346186940068,0.004775385718736087,0.0009757717794681148,0.9967582283885958,6.64600512746437,3.0518945460201365,2.7439722344723783
DS02,15,100,B,3.162277660168379e-06,-44.749693382816794,0.5299001161243548,0.42378483162500213,0.008759029667202718,0.21206956481887276,2.2671168112759483,13.136634678167072,2.7439722344723783
DS02,15,100,D,3.162277660168379e-06,-0.5591439301834873,0.09782346119263415,0.0047753856418512,0.0009757719556718963,0.9967582284306288,6.646005127464392,3.051894524064941,2.7439722344723783
DS02,15,100,B,1e-05,-44.73111849724243,0.5297925325257236,0.4236988005567324,0.008758680587984857,0.21209524565098814,2.267116910939392,13.134020767249108,2.7439722344723783
DS02,15,100,D,1e-05,-0.5591438619634359,0.09782345905251048,0.004775385398720048,0.0009757725128771777,0.9967582285635475,6.646005127464601,3.051894454636515,2.7439722344723783
DS02,15,100,B,3.1622776601683795e-05,-44.67245403691216,0.5294526111780706,0.42342697662082546,0.0087575776345896,0.2121764530063618,2.2671179061956943,13.125761922676338,2.7439722344723783
DS02,15,100,D,3.1622776601683795e-05,-0.5591436462327561,0.09782345228484698,0.004775384629872832,0.0009757742749146422,0.9967582289838735,6.646005127466698,3.0518942350846014,2.7439722344723783
DS02,15,100,B,0.0001,-44.48768272927032,0.528380555862979,0.4225696891487793,0.008754099083122203,0.21243322753588503,2.267127815339817,13.099715635421761,2.7439722344723783
DS02,15,100,D,0.0001,-0.5591429640330108,0.09782343088363045,0.004775382198575116,0.0009757798469633684,0.9967582303130503,6.6460051274876815,3.0518935408008567,2.7439722344723783
DS02,15,100,B,0.00031622776601683794,-43.91071550030426,0.5250188639199188,0.4198814538493661,0.008743191032938512,0.21324496274998986,2.267225549798629,13.018048405685958,2.7439722344723783
DS02,15,100,D,0.00031622776601683794,-0.5591408067337473,0.09782336320719112,0.004775374510242966,0.0009757974672983072,0.9967582345161765,6.6460051276975,3.051891345286669,2.7439722344723783
DS02,15,100,B,0.001,-42.15677708114138,0.5146647489254762,0.4116016010519965,0.008710861841389457,0.2158093113987197,2.2681615389068055,12.766582148027204,2.7439722344723783
DS02,15,100,D,0.001,-0.5591339848119239,0.09782314919699289,0.004775350198665875,0.0009758531873871882,0.9967582478066249,6.646005129795679,3.051884402499001,2.7439722344723783
DS02,15,100,B,0.0031622776601683794,-37.23933214949693,0.4844568155957249,0.38744524053556256,0.00862421226984956,0.22389228023265148,2.2763550756342785,12.033604112074531,2.7439722344723783
DS02,15,100,D,0.0031622776601683794,-0.5591124125754248,0.09782247245226484,0.004775273329347952,0.000976029386753061,0.9967582898246807,6.646005150776963,3.0518624478547483,2.7439722344723783
DS02,15,100,B,0.01,-26.208356928996068,0.4086496007137549,0.32682412697176344,0.008420176605711864,0.2491789816964418,2.3320078887166784,10.199795796019762,2.7439722344723783
DS02,15,100,D,0.01,-0.5590442009181062,0.09782033254692538,0.004775030353605415,0.0009765865478088339,0.9967584225971191,6.646005360573915,3.0517930249541942,2.7439722344723783
DS02,15,100,B,0.03162277660168379,-11.191993148237641,0.27355035062801636,0.21878597911918346,0.00814343787965943,0.3260552918699973,2.5443507855320004,6.968216701513196,2.7439722344723783
DS02,15,100,D,0.03162277660168379,-0.5588285541449465,0.09781356706569237,0.004774263060452532,0.000978348143184836,0.9967588414575798,6.646007458041167,3.051573528263659,2.7439722344723783
DS02,15,100,B,0.1,-1.93841564507471,0.13429397680715927,0.10741021155215105,0.008137931898774422,0.5302771453520042,2.884386620021604,3.795605601068297,2.7439722344723783
DS02,15,100,D,0.1,-0.2786625416780677,0.08858861096811667,0.004772153794085839,0.0009691772712678413,0.8869905318322194,6.65153834859798,2.8805752341357675,2.7439722344723783
DS02,15,100,B,0.31622776601683794,0.5441526915621955,0.05289439063364422,0.04225779798420311,0.008226951257989123,0.827301173722485,3.127125320306393,2.296475646261067,2.7439722344723783
DS02,15,100,D,0.31622776601683794,0.45835962372770833,0.057657450706048684,0.004767706632456003,0.0009194621354405142,0.982269592848823,6.696693332573012,2.366386205976892,2.7439722344723783
DS02,15,100,B,1.0,0.9238990205153517,0.021612004240927872,0.017077546378355936,0.008231142421351702,0.9627948210195476,3.2344301302656406,1.9703024940157015,2.7439722344723783
DS02,15,100,D,1.0,0.8895092748220317,0.026041310318011823,0.003112395186358141,0.0008678531785305198,0.9915434450766584,6.758044726632836,2.008237192325476,2.7439722344723783
DS02,15,100,B,3.1622776601683795,0.9701516816043508,0.013535049711330908,0.01036204138486266,0.008081518597963078,0.9886253970753499,3.2829154048850646,1.920325833887463,2.7439722344723783
DS02,15,100,D,3.1622776601683795,0.9753823714970009,0.01229201347323407,0.0025988991175341074,0.0008792335585518833,0.994841679239653,6.798329836677278,1.9239230936004492,2.7439722344723783
DS02,15,100,B,10.0,0.9768438658305876,0.011921556172329791,0.008632448714113047,0.007675774155972463,0.9925778190025696,3.393029417757675,1.8895500689940488,2.7439722344723783
DS02,15,100,D,10.0,0.9920806648180723,0.006971789776211531,0.002543001452842256,0.0010278019030715115,0.99630735234327,6.854207817807252,1.889552859844015,2.7439722344723783
DS02,15,100,B,31.622776601683793,0.9756147628899594,0.012233857350526916,0.00716592427181187,0.007197119018779925,0.9940645979562673,4.09692324055352,1.8194118965536645,2.7439722344723783
DS02,15,100,D,31.622776601683793,0.9908663371671532,0.00748725127836619,0.0027980639492800204,0.001517762796414825,0.9966058245511583,7.200432007825925,1.825945257488226,2.7439722344723783
DS02,15,100,B,100.0,0.9496080875156685,0.017586537456822992,0.005533670524854264,0.007293720022144527,0.9954963929310887,7.063806634357445,1.6676460296444595,2.7439722344723783
DS02,15,100,D,100.0,0.9658901677609251,0.01446903984257739,0.0030715761198379507,0.0031935167943132484,0.996708188532876,9.20248126483948,1.6772078251359295,2.7439722344723783
DS02,15,100,B,316.22776601683796,0.8574021464908488,0.029583967378714333,0.004427586609809219,0.008246619587386138,0.9966325949853378,14.136191983712171,1.4139032839818932,2.7439722344723783
DS02,15,100,D,316.22776601683796,0.8720007476712348,0.028028744017666817,0.0034500664433200004,0.005389493452759571,0.9968789023110004,15.436674490125213,1.4185770508157574,2.7439722344723783
DS02,15,100,B,1000.0,0.6847824707445272,0.043985051127471676,0.004186230636340942,0.008244452505948805,0.9971895659738843,26.801434968015297,1.0611961668420735,2.7439722344723783
DS02,15,100,D,1000.0,0.6922731577453267,0.04345928840552762,0.003918739121246116,0.006277703276724344,0.9971731222019039,27.559897319108053,1.0645280021507415,2.7439722344723783
DS02,15,100,B,3162.2776601683795,0.4507898429475582,0.05805895317072969,0.00445583469856016,0.006656207599551622,0.9973935252789295,44.854126441938575,0.6366590769483003,2.7439722344723783
DS02,15,100,D,3162.2776601683795,0.45499983260818067,0.057835998614576466,0.004402105546806163,0.005290062967937583,0.9973189271777713,45.39281817909876,0.6391173280067679,2.7439722344723783
DS02,15,100,B,10000.0,0.2217918948379366,0.06911109844919174,0.004804551099086593,0.004207467840267506,0.9973981477414223,60.67387641512208,0.2975807417253838,2.7439722344723783
DS02,15,100,D,10000.0,0.22385025808646697,0.06901963837860234,0.004793959569382446,0.0034400507283138546,0.9973301286589377,61.08270661652836,0.3023649048186999,2.7439722344723783
DS02,15,1000,Z_zero,,0.0,0.07834294999233453,0.005145058614833983,0.0,0.0,80.14033743145409,0.0,0.8677202097194312
DS02,15,1000,B,1e-06,-40.92390146592341,0.5072601743176081,0.3599187875089497,0.00799700630537257,0.22575529197656866,2.0068688396112173,12.587780813629072,0.8677202097194312
DS02,15,1000,D,1e-06,-0.5459840004040186,0.09740974766555914,0.00491007322823874,0.001144785913767008,0.9969564599300924,6.073854546189343,3.0392132752522065,0.8677202097194312
DS02,15,1000,B,3.162277660168379e-06,-40.9185163577724,0.5072275945894652,0.35989566934125466,0.007996910445940714,0.22576387985132462,2.0068688499347327,12.586989921531254,0.8677202097194312
DS02,15,1000,D,3.162277660168379e-06,-0.5459839794616337,0.09740974700578761,0.004910073149107763,0.0011447860997392196,0.9969564599598033,6.073854546189365,3.0392132539078682,0.8677202097194312
DS02,15,1000,B,1e-05,-40.9014939843116,0.5071245960219577,0.3598225828453877,0.00799660739277238,0.22579103679976006,2.0068689531247026,12.584489578212294,0.8677202097194312
DS02,15,1000,D,1e-05,-0.5459839132359992,0.09740974491940688,0.004910072898873705,0.0011447866878349744,0.996956460053757,6.0738545461895885,3.039213186411145,0.8677202097194312
DS02,15,1000,B,3.1622776601683795e-05,-40.84773277553132,0.5067991615401002,0.3595916586102566,0.007995649863669222,0.22587691162556203,2.006869983597472,12.576589564341115,0.8677202097194312
DS02,15,1000,D,3.1622776601683795e-05,-0.5459837038122197,0.09740973832169346,0.004910072107565149,0.0011447885475566583,0.9969564603508638,6.073854546191812,3.0392129729678117,0.8677202097194312
DS02,15,1000,B,0.0001,-40.67840492048203,0.5057727953125555,0.35886336202833574,0.007992629959160622,0.22614844179840032,2.0068802433657122,12.55167499225532,0.8677202097194312
DS02,15,1000,D,0.0001,-0.5459830415565945,0.09740971745790496,0.004910069605238567,0.0011447944285094922,0.99695646129039,6.073854546214037,3.039212298001057,0.8677202097194312
DS02,15,1000,B,0.00031622776601683794,-40.149661716140656,0.5025543719524711,0.3565796097061013,0.007983160138252317,0.2270067964590675,2.00698143564304,12.473556759932373,0.8677202097194312
DS02,15,1000,D,0.00031622776601683794,-0.5459809473257948,0.0974096514809524,0.004910061692294549,0.0011448130256800665,0.9969564642613555,6.073854546436307,3.0392101635722777,0.8677202097194312
DS02,15,1000,B,0.001,-38.54232341658418,0.4926415213812796,0.3495455814458426,0.007954079926387973,0.22971814712396543,2.007950502334671,12.233023747956954,0.8677202097194312
DS02,15,1000,D,0.001,-0.5459743248401097,0.0974094428449034,0.0049100366704422065,0.0011448718347452569,0.9969564736555991,6.073854548658981,3.039203413950839,0.8677202097194312
DS02,15,1000,B,0.0031622776601683794,-34.03591786197118,0.46372090052315645,0.3290239324428506,0.007869803749334816,0.23826170834363516,2.0164307140059052,11.53196403111011,0.8677202097194312
DS02,15,1000,D,0.0031622776601683794,-0.545953383237425,0.09740878309372734,0.004909957555135596,0.0011450578018198188,0.996956503355066,6.073854570885222,3.0391820701238297,0.8677202097194312
