perturbation,amplitude,seed,channel,regime,subset,unit,RMSE,detection_F1,isolation_macroF1,stage_kappa,stage_MAE,input_MSE
bias,1,44,3,ood_combo,DS02,15,0.0535432870398071,0.822429906542056,0.54096733568956,0.78041015076318,0.373134328358209,0.0769230769230769
bias,1,44,13,ood_combo,DS03,10,0.0800842593427056,0.951456310679612,0.637413541468367,0.823466476462197,0.303030303030303,0.0769230769230769
bias,1,44,9,ood_combo,DS03,11,0.0300537180064346,0.863157894736842,0.533034393350111,0.638681661284935,0.559322033898305,0.0769230769230769
bias,1,44,9,ood_combo,DS03,12,0.0476957769752609,0.780821917808219,0.523290653008963,0.549206208031307,0.634408602150538,0.0769230769230769
bias,1,44,6,ood_combo,DS03,13,0.0855972648365041,0.893939393939394,0.471809019956326,0.567591763652641,0.532467532467532,0.0769230769230769
bias,1,44,4,ood_combo,DS03,14,0.061038032725693,0.725663716814159,0.28546176046176,0.464665127020785,0.894736842105263,0.0769230769230769
bias,1,44,12,ood_combo,DS03,15,0.0915837412496407,0.83495145631068,0.297695161417634,0.695750891988323,0.537313432835821,0.0769230769230769
noise,0,45,NaN,test_id,DS01-005_id,4,0.101005445553967,0.878787878787879,0.21969696969697,0.84385506163616,0.315789473684211,0
noise,0,45,NaN,test_id,DS04_id,6,0.0281610233554897,0.928,0.298734463276836,0.944703530979347,0.144578313253012,0
noise,0,45,NaN,test_id,DS05_id,2,0.00556070961666114,0.862385321100917,0.560477646716179,0.865694551036071,0.3125,0
noise,0,45,NaN,test_id,DS07_id,3,0.0215581839664629,0.96078431372549,0.467000202142713,0.902985074626866,0.205128205128205,0
noise,0,45,NaN,test_id,DS06_id,4,0.0176579133833316,0.990825688073394,0.526875658520289,0.951882578174856,0.126436781609195,0
noise,0,45,NaN,ood_combo,DS02,11,0.0280882089193708,0.881720430107527,0.926927782815851,0.662566094744793,0.525423728813559,0
noise,0,45,NaN,ood_combo,DS02,14,0.0360980215037362,0.780952380952381,0.404805860805861,0.574065934065934,0.736842105263158,0
noise,0,45,NaN,ood_combo,DS02,15,0.0883995817351753,0.888888888888889,0.307568438003221,0.832969772514802,0.358208955223881,0
noise,0,45,NaN,ood_combo,DS03,10,0.0444403689947597,0.96078431372549,0.715965309200603,0.93236444941308,0.136363636363636,0
noise,0,45,NaN,ood_combo,DS03,11,0.0261922133387856,0.881720430107527,0.930943847072879,0.662566094744793,0.525423728813559,0
noise,0,45,NaN,ood_combo,DS03,12,0.0255389618348357,0.802816901408451,0.836965903163086,0.633144411698028,0.548387096774194,0
noise,0,45,NaN,ood_combo,DS03,13,0.0580133545799088,0.936507936507936,0.962307053216144,0.850574712643678,0.233766233766234,0
noise,0,45,NaN,ood_combo,DS03,14,0.0253062428508667,0.780952380952381,0.603208392267798,0.622743682310469,0.657894736842105,0
noise,0,45,NaN,ood_combo,DS03,15,0.0867965871569883,0.877551020408163,0.362466725820763,0.815765352887259,0.388059701492537,0
noise,0.25,45,NaN,test_id,DS01-005_id,4,0.102868560177909,0.816901408450704,0.136150234741784,0.82445449184195,0.368421052631579,0.0608267730451507
noise,0.25,45,NaN,test_id,DS04_id,6,0.0284747861584203,0.984848484848485,0.298734463276836,0.975091531120581,0.0602409638554217,0.0604107815137687
noise,0.25,45,NaN,test_id,DS05_id,2,0.00660022303195231,0.902654867256637,0.406684981684982,0.904306220095694,0.275,0.059815516156081
noise,0.25,45,NaN,test_id,DS07_id,3,0.0147500081965021,1,0.490196078431373,0.949967928159076,0.153846153846154,0.0608698653192967
noise,0.25,45,NaN,test_id,DS06_id,4,0.0180000709137228,0.982142857142857,0.615437471463718,0.939457202505219,0.183908045977011,0.0636948647235156
noise,0.25,45,NaN,ood_combo,DS02,11,0.0306781268975778,0.881720430107527,0.695195837111888,0.668648827221672,0.491525423728814,0.0633334195104052
noise,0.25,45,NaN,ood_combo,DS02,14,0.0517796826865273,0.788461538461539,0.406307692307692,0.592916484477481,0.710526315789474,0.0580401930276146
noise,0.25,45,NaN,ood_combo,DS02,15,0.0929293237486569,0.88,0.313333333333333,0.885398849323589,0.328358208955224,0.0625415042112106
noise,0.25,45,NaN,ood_combo,DS03,10,0.0415707773188405,0.96078431372549,0.713539566626346,0.939069423929099,0.121212121212121,0.0639853540966852
noise,0.25,45,NaN,ood_combo,DS03,11,0.0389777654821287,0.881720430107527,0.540774392557075,0.662566094744793,0.525423728813559,0.0626421427085734
noise,0.25,45,NaN,ood_combo,DS03,12,0.0419491386288041,0.802816901408451,0.633416440673024,0.616494845360825,0.559139784946237,0.063301573864212
noise,0.25,45,NaN,ood_combo,DS03,13,0.0721367681886361,0.936507936507936,0.485119924775097,0.761750405186386,0.337662337662338,0.0625461384512846
noise,0.25,45,NaN,ood_combo,DS03,14,0.0203479847573562,0.796116504854369,0.485599538594636,0.63640409434802,0.631578947368421,0.0590156513213435
noise,0.25,45,NaN,ood_combo,DS03,15,0.0889937388773139,0.924731182795699,0.378204663525432,0.908040164704183,0.253731343283582,0.0643152915454711
noise,0.5,45,NaN,test_id,DS01-005_id,4,0.116539956120323,0.834532374100719,0.113095238095238,0.839539347408829,0.336842105263158,0.243307092180603
noise,0.5,45,NaN,test_id,DS04_id,6,0.0290299914547453,0.984848484848485,0.292093567251462,0.975091531120581,0.0602409638554217,0.241643126055075
noise,0.5,45,NaN,test_id,DS05_id,2,0.00884227001194186,0.902654867256637,0.232391418105704,0.908802537668517,0.2625,0.239262064624324
noise,0.5,45,NaN,test_id,DS07_id,3,0.0109818893328245,1,0.367032967032967,0.974740932642487,0.0769230769230769,0.243479461277187
noise,0.5,45,NaN,test_id,DS06_id,4,0.0196509926018584,0.873015873015873,0.579173628515734,0.859656841179058,0.379310344827586,0.254779458894063
noise,0.5,45,NaN,ood_combo,DS02,11,0.0445877186182749,0.881720430107527,0.558144973783078,0.662566094744793,0.525423728813559,0.253333678041621
noise,0.5,45,NaN,ood_combo,DS02,14,0.0608612303340763,0.788461538461539,0.269457394457394,0.592916484477481,0.710526315789474,0.232160772110458
noise,0.5,45,NaN,ood_combo,DS02,15,0.0964163613454815,0.838095238095238,0.306349206349206,0.850828729281768,0.402985074626866,0.250166016844843
noise,0.5,45,NaN,ood_combo,DS03,10,0.0529482621240242,0.91588785046729,0.468064923114868,0.901019796040792,0.196969696969697,0.255941416386741
noise,0.5,45,NaN,ood_combo,DS03,11,0.0472623420248628,0.891304347826087,0.452242646750656,0.693587705352411,0.491525423728814,0.250568570834294
noise,0.5,45,NaN,ood_combo,DS03,12,0.0592518011899806,0.791666666666667,0.638044963174151,0.503196427007619,0.666666666666667,0.253206295456848
noise,0.5,45,NaN,ood_combo,DS03,13,0.080658030623631,0.936507936507936,0.321326821326821,0.901098901098901,0.233766233766234,0.250184553805139
noise,0.5,45,NaN,ood_combo,DS03,14,0.0202142792772347,0.796116504854369,0.497511445574808,0.709793351302785,0.552631578947368,0.236062605285374
noise,0.5,45,NaN,ood_combo,DS03,15,0.0951131914615971,0.924731182795699,0.38494623655914,0.908040164704183,0.253731343283582,0.257261166181884
noise,1,45,NaN,test_id,DS01-005_id,4,0.138420345696959,0.816901408450704,0.113095238095238,0.833903458760927,0.357894736842105,0.973228368722411
noise,1,45,NaN,test_id,DS04_id,6,0.0309939924318385,0.971014492753623,0.299262649377066,0.946740246406571,0.120481927710843,0.966572504220299
noise,1,45,NaN,test_id,DS05_id,2,0.0141078469207172,0.902654867256637,0.212649053074585,0.905362776025237,0.275,0.957048258497295
noise,1,45,NaN,test_id,DS07_id,3,0.0125964300416243,1,0.305860805860806,0.974740932642487,0.0769230769230769,0.973917845108748
noise,1,45,NaN,test_id,DS06_id,4,0.0240084402109393,0.873015873015873,0.481708969785335,0.84375,0.459770114942529,1.01911783557625
noise,1,45,NaN,ood_combo,DS02,11,0.0626514014473498,0.911111111111111,0.564023109983795,0.752430662163545,0.423728813559322,1.01333471216648
noise,1,45,NaN,ood_combo,DS02,14,0.0602811269048563,0.788461538461539,0.296068890948409,0.5926243567753,0.736842105263158,0.928643088441833
noise,1,45,NaN,ood_combo,DS02,15,0.0956812921327371,0.838095238095238,0.304476547173176,0.83478546769686,0.447761194029851,1.00066406737937
noise,1,45,NaN,ood_combo,DS03,10,0.0694959636932039,0.924528301886792,0.385384032204675,0.902439024390244,0.242424242424242,1.02376566554696
noise,1,45,NaN,ood_combo,DS03,11,0.0607644796645966,0.863157894736842,0.387567820650527,0.597021610122047,0.593220338983051,1.00227428333717
noise,1,45,NaN,ood_combo,DS03,12,0.0724986179726783,0.791666666666667,0.424372796844492,0.502845318158303,0.688172043010753,1.01282518182739
noise,1,45,NaN,ood_combo,DS03,13,0.0803269662765724,0.914728682170543,0.265879607657016,0.879211175020542,0.272727272727273,1.00073821522055
noise,1,45,NaN,ood_combo,DS03,14,0.0287377127448786,0.752293577981651,0.497511445574808,0.670417252695734,0.631578947368421,0.944250421141496
noise,1,45,NaN,ood_combo,DS03,15,0.0956389745190838,0.86,0.266143255390567,0.763614051234852,0.477611940298507,1.02904466472754
bias,0.25,45,13,test_id,DS01-005_id,4,0.155326024726996,0.878787878787879,0,0.823065902578797,0.294736842105263,0.00480769230769231
bias,0.25,45,4,test_id,DS04_id,6,0.0282538762399104,0.928,0.298734463276836,0.944703530979347,0.144578313253012,0.00480769230769231
bias,0.25,45,6,test_id,DS05_id,2,0.00586251309559028,0.862385321100917,0.538388041300663,0.865694551036071,0.3125,0.00480769230769231
bias,0.25,45,1,test_id,DS07_id,3,0.0269296915290642,0.96078431372549,0.467000202142713,0.902985074626866,0.205128205128205,0.00480769230769231
bias,0.25,45,2,test_id,DS06_id,4,0.0183814967642565,0.814814814814815,0.495443018477232,0.837574011841895,0.402298850574713,0.00480769230769231
bias,0.25,45,12,ood_combo,DS02,11,0.0277318813475613,0.881720430107527,0.881930546773839,0.662566094744793,0.525423728813559,0.00480769230769231
bias,0.25,45,13,ood_combo,DS02,14,0.014386684023587,0.780952380952381,0.502836376735587,0.765876777251185,0.473684210526316,0.00480769230769231
bias,0.25,45,9,ood_combo,DS02,15,0.089169608740516,0.846153846153846,0.307568438003221,0.795140897446492,0.432835820895522,0.00480769230769231
bias,0.25,45,13,ood_combo,DS03,10,0.0798661714030921,0.951456310679612,0.478060156101276,0.877540201449019,0.257575757575758,0.00480769230769231
bias,0.25,45,6,ood_combo,DS03,11,0.0251275213885043,0.881720430107527,0.930943847072879,0.722115178762578,0.474576271186441,0.00480769230769231
bias,0.25,45,7,ood_combo,DS03,12,0.030983069884712,0.863636363636364,0.911499987771174,0.701438398999375,0.440860215053763,0.00480769230769231
bias,0.25,45,3,ood_combo,DS03,13,0.066771151559083,0.936507936507936,0.655640815123574,0.769736842105263,0.311688311688312,0.00480769230769231
bias,0.25,45,4,ood_combo,DS03,14,0.033507366231843,0.788461538461539,0.455552416283812,0.629103815439219,0.657894736842105,0.00480769230769231
bias,0.25,45,11,ood_combo,DS03,15,0.0869226769289947,0.924731182795699,0.309918965248559,0.849569059172883,0.313432835820896,0.00480769230769231
bias,0.5,45,13,test_id,DS01-005_id,4,0.155666787334088,0.878787878787879,0,0.823065902578797,0.294736842105263,0.0192307692307692
bias,0.5,45,4,test_id,DS04_id,6,0.0289272817681851,0.943661971830986,0.297116809116809,0.9380218586654,0.132530120481928,0.0192307692307692
bias,0.5,45,6,test_id,DS05_id,2,0.00678444267171402,0.862385321100917,0.534602937515559,0.857582755966128,0.3375,0.0192307692307692
bias,0.5,45,1,test_id,DS07_id,3,0.0290706411525696,0.96078431372549,0.622666936190284,0.902985074626866,0.205128205128205,0.0192307692307692
bias,0.5,45,2,test_id,DS06_id,4,0.0193465346079758,0.802919708029197,0.493743717507858,0.739846680802479,0.425287356321839,0.0192307692307692
bias,0.5,45,12,ood_combo,DS02,11,0.0277969371080843,0.881720430107527,0.881930546773839,0.662566094744793,0.525423728813559,0.0192307692307692
bias,0.5,45,13,ood_combo,DS02,14,0.0208174673805212,0.811881188118812,0.671679468704644,0.754090354090354,0.407894736842105,0.0192307692307692
bias,0.5,45,9,ood_combo,DS02,15,0.0904548692744761,0.838095238095238,0.369082125603865,0.752850435949028,0.477611940298507,0.0192307692307692
bias,0.5,45,13,ood_combo,DS03,10,0.0799869168326986,0.951456310679612,0.478060156101276,0.877540201449019,0.257575757575758,0.0192307692307692
bias,0.5,45,6,ood_combo,DS03,11,0.0247274456256194,0.911111111111111,0.954866494401378,0.863712725745485,0.271186440677966,0.0192307692307692
bias,0.5,45,7,ood_combo,DS03,12,0.0363190003226912,0.863636363636364,0.534727272727273,0.725152827820736,0.397849462365591,0.0192307692307692
bias,0.5,45,3,ood_combo,DS03,13,0.0722235821865427,0.959349593495935,0.661351229370573,0.864655839133797,0.220779220779221,0.0192307692307692
bias,0.5,45,4,ood_combo,DS03,14,0.0419118498276198,0.725663716814159,0.38537466776505,0.41409691629956,0.934210526315789,0.0192307692307692
bias,0.5,45,11,ood_combo,DS03,15,0.0871125843642224,0.934782608695652,0.316845790587852,0.855913978494624,0.298507462686567,0.0192307692307692
bias,1,45,13,test_id,DS01-005_id,4,0.155867949965026,0.878787878787879,0,0.823065902578797,0.294736842105263,0.0769230769230769
bias,1,45,4,test_id,DS04_id,6,0.0321311554567611,0.917808219178082,0.288595238095238,0.538274700305571,0.566265060240964,0.0769230769230769
bias,1,45,6,test_id,DS05_id,2,0.00878854963339885,0.862385321100917,0.514530417443039,0.854070660522273,0.35,0.0769230769230769
bias,1,45,1,test_id,DS07_id,3,0.0310741675433321,0.907216494845361,0.601016609392898,0.849599525363394,0.269230769230769,0.0769230769230769
bias,1,45,2,test_id,DS06_id,4,0.0218246192790512,0.797101449275362,0.480577933514543,0.455014136038583,0.655172413793103,0.0769230769230769
bias,1,45,12,ood_combo,DS02,11,0.0284834227448157,0.881720430107527,0.830414746543779,0.662566094744793,0.525423728813559,0.0769230769230769
bias,1,45,13,ood_combo,DS02,14,0.0368245586617245,0.780952380952381,0.595131257631258,0.638748495788207,0.565789473684211,0.0769230769230769
bias,1,45,9,ood_combo,DS02,15,0.0912761890287002,0.822429906542056,0.369082125603865,0.735086814509197,0.507462686567164,0.0769230769230769
bias,1,45,13,ood_combo,DS03,10,0.0800842593427056,0.951456310679612,0.637413541468367,0.823466476462197,0.303030303030303,0.0769230769230769
bias,1,45,6,ood_combo,DS03,11,0.0245637551891769,0.911111111111111,0.684516984516985,0.902920608802962,0.271186440677966,0.0769230769230769
bias,1,45,7,ood_combo,DS03,12,0.052336313654237,0.863636363636364,0.48712627578607,0.771788173830444,0.365591397849462,0.0769230769230769
bias,1,45,3,ood_combo,DS03,13,0.0799778279068781,0.959349593495935,0.476444541231127,0.8558352402746,0.246753246753247,0.0769230769230769
bias,1,45,4,ood_combo,DS03,14,0.0535715696938082,0.725663716814159,0.301609827649432,0.41409691629956,0.934210526315789,0.0769230769230769
bias,1,45,11,ood_combo,DS03,15,0.0897530826419528,0.83495145631068,0.223271371063225,0.695750891988323,0.537313432835821,0.0769230769230769
noise,0,46,NaN,test_id,DS01-005_id,4,0.101005445553967,0.878787878787879,0.21969696969697,0.84385506163616,0.315789473684211,0
noise,0,46,NaN,test_id,DS04_id,6,0.0281610233554897,0.928,0.298734463276836,0.944703530979347,0.144578313253012,0
noise,0,46,NaN,test_id,DS05_id,2,0.00556070961666114,0.862385321100917,0.560477646716179,0.865694551036071,0.3125,0
noise,0,46,NaN,test_id,DS07_id,3,0.0215581839664629,0.96078431372549,0.467000202142713,0.902985074626866,0.205128205128205,0
noise,0,46,NaN,test_id,DS06_id,4,0.0176579133833316,0.990825688073394,0.526875658520289,0.951882578174856,0.126436781609195,0
noise,0,46,NaN,ood_combo,DS02,11,0.0280882089193708,0.881720430107527,0.926927782815851,0.662566094744793,0.525423728813559,0
noise,0,46,NaN,ood_combo,DS02,14,0.0360980215037362,0.780952380952381,0.404805860805861,0.574065934065934,0.736842105263158,0
noise,0,46,NaN,ood_combo,DS02,15,0.0883995817351753,0.888888888888889,0.307568438003221,0.832969772514802,0.358208955223881,0
noise,0,46,NaN,ood_combo,DS03,10,0.0444403689947597,0.96078431372549,0.715965309200603,0.93236444941308,0.136363636363636,0
noise,0,46,NaN,ood_combo,DS03,11,0.0261922133387856,0.881720430107527,0.930943847072879,0.662566094744793,0.525423728813559,0
noise,0,46,NaN,ood_combo,DS03,12,0.0255389618348357,0.802816901408451,0.836965903163086,0.633144411698028,0.548387096774194,0
noise,0,46,NaN,ood_combo,DS03,13,0.0580133545799088,0.936507936507936,0.962307053216144,0.850574712643678,0.233766233766234,0
noise,0,46,NaN,ood_combo,DS03,14,0.0253062428508667,0.780952380952381,0.603208392267798,0.622743682310469,0.657894736842105,0
noise,0,46,NaN,ood_combo,DS03,15,0.0867965871569883,0.877551020408163,0.362466725820763,0.815765352887259,0.388059701492537,0
noise,0.25,46,NaN,test_id,DS01-005_id,4,0.125796886383844,0.892307692307692,0.212871287128713,0.849910233393178,0.273684210526316,0.0656850067506162
noise,0.25,46,NaN,test_id,DS04_id,6,0.0283486866470967,0.977099236641221,0.297116809116809,0.959942084942085,0.0963855421686747,0.0626119700927148
noise,0.25,46,NaN,test_id,DS05_id,2,0.00721378764697518,0.862385321100917,0.342847434590554,0.880860876249039,0.2625,0.0643247167077087
noise,0.25,46,NaN,test_id,DS07_id,3,0.0139196169827303,1,0.392156862745098,0.966145833333333,0.102564102564103,0.0617920460316579
noise,0.25,46,NaN,test_id,DS06_id,4,0.0193155420137108,0.956521739130435,0.523188041703613,0.961395101171459,0.114942528735632,0.0673542901730338
noise,0.25,46,NaN,ood_combo,DS02,11,0.0421995979738157,0.881720430107527,0.891946025722117,0.662566094744793,0.525423728813559,0.0605014201535039
noise,0.25,46,NaN,ood_combo,DS02,14,0.0311162153936691,0.780952380952381,0.569592933947773,0.574065934065934,0.736842105263158,0.0624867922473584
noise,0.25,46,NaN,ood_combo,DS02,15,0.0633121534473661,0.977777777777778,0.653173917218861,0.933934356951683,0.17910447761194,0.0623622144040796
noise,0.25,46,NaN,ood_combo,DS03,10,0.0393405195089467,0.98,0.706538461538461,0.970718722271517,0.0757575757575758,0.0603064653278743
noise,0.25,46,NaN,ood_combo,DS03,11,0.040559858066791,0.881720430107527,0.860044376173409,0.662566094744793,0.525423728813559,0.0617191600527117
noise,0.25,46,NaN,ood_combo,DS03,12,0.0327453430914103,0.814285714285714,0.658272283272283,0.735344336937962,0.440860215053763,0.0614235153536486
noise,0.25,46,NaN,ood_combo,DS03,13,0.0579248462506144,0.936507936507936,0.583853311439518,0.920840064620355,0.181818181818182,0.0624570817693524
noise,0.25,46,NaN,ood_combo,DS03,14,0.050133980481219,0.780952380952381,0.609760154061625,0.68455765294519,0.592105263157895,0.0567700777431369
noise,0.25,46,NaN,ood_combo,DS03,15,0.0939150578654194,0.877551020408163,0.453083407275954,0.819156319888949,0.373134328358209,0.058312441224045
noise,0.5,46,NaN,test_id,DS01-005_id,4,0.142616924472979,0.834532374100719,0.201030927835052,0.806383387810036,0.368421052631579,0.262740027002465
noise,0.5,46,NaN,test_id,DS04_id,6,0.029281021293176,0.917808219178082,0.297116809116809,0.896864264308165,0.204819277108434,0.250447880370859
noise,0.5,46,NaN,test_id,DS05_id,2,0.0102509262624965,0.851851851851852,0.283950617283951,0.87062404870624,0.275,0.257298866830835
noise,0.5,46,NaN,test_id,DS07_id,3,0.0106325849381849,0.946428571428572,0.381442577030812,0.947297297297297,0.153846153846154,0.247168184126632
noise,0.5,46,NaN,test_id,DS06_id,4,0.0218373969041926,0.846153846153846,0.531812615175338,0.8681198055512,0.333333333333333,0.269417160692135
noise,0.5,46,NaN,ood_combo,DS02,11,0.0632372199941788,0.854166666666667,0.68651463963964,0.562364487047815,0.627118644067797,0.242005680614016
noise,0.5,46,NaN,ood_combo,DS02,14,0.0353037658155433,0.780952380952381,0.431484031363549,0.574065934065934,0.736842105263158,0.249947168989434
noise,0.5,46,NaN,ood_combo,DS02,15,0.0519583198600181,0.977777777777778,0.522539133775089,0.936427997956354,0.134328358208955,0.249448857616318
noise,0.5,46,NaN,ood_combo,DS03,10,0.0480324873812671,0.98,0.552708407871198,0.965372507869885,0.0909090909090909,0.241225861311497
noise,0.5,46,NaN,ood_combo,DS03,11,0.0519140035911521,0.881720430107527,0.610780984719864,0.662566094744793,0.525423728813559,0.246876640210847
noise,0.5,46,NaN,ood_combo,DS03,12,0.0548038679683473,0.820143884892086,0.433169093140788,0.671432727877302,0.505376344086022,0.245694061414594
noise,0.5,46,NaN,ood_combo,DS03,13,0.0810113969822381,0.951612903225806,0.319804336329984,0.852689010132502,0.246753246753247,0.249828327077409
noise,0.5,46,NaN,ood_combo,DS03,14,0.0563546235301834,0.780952380952381,0.505284679089027,0.722120658135283,0.552631578947368,0.227080310972548
noise,0.5,46,NaN,ood_combo,DS03,15,0.0940441514804565,0.934782608695652,0.318675889328063,0.844817602779386,0.298507462686567,0.23324976489618
noise,1,46,NaN,test_id,DS01-005_id,4,0.155918499584985,0.834532374100719,0,0.872580954205787,0.305263157894737,1.05096010800986
noise,1,46,NaN,test_id,DS04_id,6,0.0326343186811802,0.917808219178082,0.28166617342409,0.831541757498309,0.325301204819277,1.00179152148344
noise,1,46,NaN,test_id,DS05_id,2,0.0179406264601148,0.984126984126984,0.229432301153613,0.912280701754386,0.175,1.02919546732334
noise,1,46,NaN,test_id,DS07_id,3,0.010930392613922,0.921739130434783,0.372347826086956,0.837905236907731,0.243589743589744,0.988672736506526
noise,1,46,NaN,test_id,DS06_id,4,0.0261296123038842,0.846153846153846,0.535916449467851,0.789722572509458,0.367816091954023,1.07766864276854
noise,1,46,NaN,ood_combo,DS02,11,0.0848971051262969,0.854166666666667,0.435290404040404,0.562364487047815,0.627118644067797,0.968022722456063
noise,1,46,NaN,ood_combo,DS02,14,0.0495293830480258,0.745454545454545,0.297206137126693,0.491443615620886,0.894736842105263,0.999788675957734
noise,1,46,NaN,ood_combo,DS02,15,0.061561618807817,0.977777777777778,0.451566494263123,0.954376938790951,0.0746268656716418,0.997795430465274
noise,1,46,NaN,ood_combo,DS03,10,0.0662781152081452,0.951456310679612,0.447069740641729,0.919145957297865,0.212121212121212,0.964903445245988
noise,1,46,NaN,ood_combo,DS03,11,0.0698206206973595,0.881720430107527,0.407187323146576,0.662566094744793,0.525423728813559,0.987506560843387
noise,1,46,NaN,ood_combo,DS03,12,0.0773329163318862,0.786206896551724,0.362968144421715,0.712716663806418,0.516129032258065,0.982776245658377
noise,1,46,NaN,ood_combo,DS03,13,0.0808822428205698,0.936507936507936,0.322751322751323,0.910828025477707,0.207792207792208,0.999313308309638
noise,1,46,NaN,ood_combo,DS03,14,0.0610740763031395,0.780952380952381,0.272519841269841,0.574102285092492,0.75,0.908321243890191
noise,1,46,NaN,ood_combo,DS03,15,0.0931046355569257,0.934782608695652,0.23413177670424,0.844817602779386,0.298507462686567,0.93299905958472
bias,0.25,46,11,test_id,DS01-005_id,4,0.0962882459594117,0.878787878787879,0.21969696969697,0.839255499153976,0.326315789473684,0.00480769230769231
bias,0.25,46,4,test_id,DS04_id,6,0.0283836150005545,0.937062937062937,0.356540170940171,0.931489888567891,0.144578313253012,0.00480769230769231
bias,0.25,46,5,test_id,DS05_id,2,0.00416846171361243,0.862385321100917,0.571412390984256,0.880860876249039,0.2625,0.00480769230769231
bias,0.25,46,1,test_id,DS07_id,3,0.0269296915290642,0.96078431372549,0.467000202142713,0.902985074626866,0.205128205128205,0.00480769230769231
bias,0.25,46,12,test_id,DS06_id,4,0.0173852210323179,0.94017094017094,0.54345026689952,0.952909336941813,0.137931034482759,0.00480769230769231
bias,0.25,46,7,ood_combo,DS02,11,0.0281548289534252,0.881720430107527,0.885946611030867,0.662566094744793,0.525423728813559,0.00480769230769231
bias,0.25,46,6,ood_combo,DS02,14,0.0437428935803737,0.780952380952381,0.404805860805861,0.574065934065934,0.736842105263158,0.00480769230769231
bias,0.25,46,12,ood_combo,DS02,15,0.0910828174165138,0.936170212765957,0.268915253129392,0.866701053717486,0.283582089552239,0.00480769230769231
bias,0.25,46,2,ood_combo,DS03,10,0.0385603465547436,0.96078431372549,0.715965309200603,0.93236444941308,0.136363636363636,0.00480769230769231
bias,0.25,46,6,ood_combo,DS03,11,0.0262065145683297,0.854166666666667,0.911962365591398,0.626159764652636,0.576271186440678,0.00480769230769231
bias,0.25,46,1,ood_combo,DS03,12,0.0190424712712421,0.802816901408451,0.836965903163086,0.715490868638176,0.494623655913978,0.00480769230769231
bias,0.25,46,1,ood_combo,DS03,13,0.050489326686177,0.936507936507936,0.959538716897842,0.855252274607113,0.220779220779221,0.00480769230769231
bias,0.25,46,4,ood_combo,DS03,14,0.0395153175879664,0.780952380952381,0.482566713814239,0.622291713200804,0.671052631578947,0.00480769230769231
bias,0.25,46,6,ood_combo,DS03,15,0.0858982444395333,0.877551020408163,0.37321135350692,0.857950530035336,0.313432835820896,0.00480769230769231
bias,0.5,46,11,test_id,DS01-005_id,4,0.1141498676054,0.892307692307692,0.207070707070707,0.878852284803401,0.231578947368421,0.0192307692307692
bias,0.5,46,4,test_id,DS04_id,6,0.0289552313369498,0.917808219178082,0.356540170940171,0.853615520282187,0.289156626506024,0.0192307692307692
bias,0.5,46,5,test_id,DS05_id,2,0.00429480208333292,0.862385321100917,0.574923547400612,0.884437596302003,0.25,0.0192307692307692
bias,0.5,46,1,test_id,DS07_id,3,0.0290706411525696,0.96078431372549,0.622666936190284,0.902985074626866,0.205128205128205,0.0192307692307692
bias,0.5,46,12,test_id,DS06_id,4,0.0173381586218782,0.901639344262295,0.528051887395083,0.930416372618208,0.195402298850575,0.0192307692307692
bias,0.5,46,7,ood_combo,DS02,11,0.0283810642863279,0.881720430107527,0.606300887763859,0.662566094744793,0.525423728813559,0.0192307692307692
bias,0.5,46,6,ood_combo,DS02,14,0.0512250960277457,0.745454545454545,0.307430106306511,0.488808501017409,0.855263157894737,0.0192307692307692
bias,0.5,46,12,ood_combo,DS02,15,0.0916508974113002,0.936170212765957,0.268915253129392,0.866701053717486,0.283582089552239,0.0192307692307692
bias,0.5,46,2,ood_combo,DS03,10,0.0330170751672136,0.882882882882883,0.572772247360483,0.886549204984959,0.242424242424242,0.0192307692307692
bias,0.5,46,6,ood_combo,DS03,11,0.0308682370608334,0.881720430107527,0.671180858277633,0.662566094744793,0.525423728813559,0.0192307692307692
bias,0.5,46,1,ood_combo,DS03,12,0.0131157466913373,0.802816901408451,0.860613595035077,0.741318977119785,0.451612903225806,0.0192307692307692
bias,0.5,46,1,ood_combo,DS03,13,0.0382978108081833,0.936507936507936,0.973088852399197,0.941763727121464,0.12987012987013,0.0192307692307692
bias,0.5,46,4,ood_combo,DS03,14,0.0522355690546566,0.725663716814159,0.301609827649432,0.564342536265793,0.789473684210526,0.0192307692307692
bias,0.5,46,6,ood_combo,DS03,15,0.0850404594569431,0.877551020408163,0.306901073682485,0.905500705218618,0.26865671641791,0.0192307692307692
bias,1,46,11,test_id,DS01-005_id,4,0.140625892788976,0.816901408450704,0.046875,0.85004812319538,0.326315789473684,0.0769230769230769
bias,1,46,4,test_id,DS04_id,6,0.0311200339379046,0.917808219178082,0.346314285714286,0.560846560846561,0.542168674698795,0.0769230769230769
bias,1,46,5,test_id,DS05_id,2,0.0052760725034178,0.862385321100917,0.574923547400612,0.878048780487805,0.275,0.0769230769230769
bias,1,46,1,test_id,DS07_id,3,0.0310741675433321,0.907216494845361,0.601016609392898,0.849599525363394,0.269230769230769,0.0769230769230769
bias,1,46,12,test_id,DS06_id,4,0.0178906342478221,0.814814814814815,0.531123560535325,0.868326287772037,0.310344827586207,0.0769230769230769
bias,1,46,7,ood_combo,DS02,11,0.0306381944542977,0.881720430107527,0.467541777219197,0.662566094744793,0.525423728813559,0.0769230769230769
